output_filename,voice_prompt,style_prompt,voice_id,style_id,pitch,speed,loudness,arousal,valence
V110_S15.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V110,S15,low,slow,normal,high,negative
V110_S16.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V110,S16,low,slow,normal,high,neutral
V110_S17.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V110,S17,low,slow,normal,high,positive
V110_S18.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, low arousal, negative valence.",V110,S18,low,slow,loud,low,negative
V110_S19.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, low arousal, neutral valence.",V110,S19,low,slow,loud,low,neutral
V110_S20.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, low arousal, positive valence.",V110,S20,low,slow,loud,low,positive
V110_S21.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, neutral arousal, negative valence.",V110,S21,low,slow,loud,neutral,negative
V110_S22.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V110,S22,low,slow,loud,neutral,neutral
V110_S23.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, neutral arousal, positive valence.",V110,S23,low,slow,loud,neutral,positive
V110_S24.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, high arousal, negative valence.",V110,S24,low,slow,loud,high,negative
V110_S25.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, high arousal, neutral valence.",V110,S25,low,slow,loud,high,neutral
V110_S26.wav,"Voice: adult, female, low pitch, and dark texture.","Style: slow speed, loud, high arousal, positive valence.",V110,S26,low,slow,loud,high,positive
V110_S27.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, low arousal, negative valence.",V110,S27,low,normal,quiet,low,negative
V110_S28.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, low arousal, neutral valence.",V110,S28,low,normal,quiet,low,neutral
V110_S29.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, low arousal, positive valence.",V110,S29,low,normal,quiet,low,positive
V110_S30.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V110,S30,low,normal,quiet,neutral,negative
V110_S31.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V110,S31,low,normal,quiet,neutral,neutral
V110_S32.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V110,S32,low,normal,quiet,neutral,positive
V110_S33.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, high arousal, negative valence.",V110,S33,low,normal,quiet,high,negative
V110_S34.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, high arousal, neutral valence.",V110,S34,low,normal,quiet,high,neutral
V110_S35.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, quiet, high arousal, positive valence.",V110,S35,low,normal,quiet,high,positive
V110_S36.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V110,S36,low,normal,normal,low,negative
V110_S37.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V110,S37,low,normal,normal,low,neutral
V110_S38.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V110,S38,low,normal,normal,low,positive
V110_S39.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V110,S39,low,normal,normal,neutral,negative
V110_S40.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V110,S40,low,normal,normal,neutral,neutral
V110_S41.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, neutral arousal, positive valence.",V110,S41,low,normal,normal,neutral,positive
V110_S42.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, negative valence.",V110,S42,low,normal,normal,high,negative
V110_S43.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, neutral valence.",V110,S43,low,normal,normal,high,neutral
V110_S44.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, normal loudness, high arousal, positive valence.",V110,S44,low,normal,normal,high,positive
V110_S45.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, low arousal, negative valence.",V110,S45,low,normal,loud,low,negative
V110_S46.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, low arousal, neutral valence.",V110,S46,low,normal,loud,low,neutral
V110_S47.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, low arousal, positive valence.",V110,S47,low,normal,loud,low,positive
V110_S48.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, neutral arousal, negative valence.",V110,S48,low,normal,loud,neutral,negative
V110_S49.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, neutral arousal, neutral valence.",V110,S49,low,normal,loud,neutral,neutral
V110_S50.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, neutral arousal, positive valence.",V110,S50,low,normal,loud,neutral,positive
V110_S51.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, high arousal, negative valence.",V110,S51,low,normal,loud,high,negative
V110_S52.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, high arousal, neutral valence.",V110,S52,low,normal,loud,high,neutral
V110_S53.wav,"Voice: adult, female, low pitch, and dark texture.","Style: normal speed, loud, high arousal, positive valence.",V110,S53,low,normal,loud,high,positive
V110_S54.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, low arousal, negative valence.",V110,S54,low,fast,quiet,low,negative
V110_S55.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, low arousal, neutral valence.",V110,S55,low,fast,quiet,low,neutral
V110_S56.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, low arousal, positive valence.",V110,S56,low,fast,quiet,low,positive
V110_S57.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, negative valence.",V110,S57,low,fast,quiet,neutral,negative
V110_S58.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, neutral valence.",V110,S58,low,fast,quiet,neutral,neutral
V110_S59.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, neutral arousal, positive valence.",V110,S59,low,fast,quiet,neutral,positive
V110_S60.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, high arousal, negative valence.",V110,S60,low,fast,quiet,high,negative
V110_S61.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, high arousal, neutral valence.",V110,S61,low,fast,quiet,high,neutral
V110_S62.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, quiet, high arousal, positive valence.",V110,S62,low,fast,quiet,high,positive
V110_S63.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, negative valence.",V110,S63,low,fast,normal,low,negative
V110_S64.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, neutral valence.",V110,S64,low,fast,normal,low,neutral
V110_S65.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, low arousal, positive valence.",V110,S65,low,fast,normal,low,positive
V110_S66.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, negative valence.",V110,S66,low,fast,normal,neutral,negative
V110_S67.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, neutral valence.",V110,S67,low,fast,normal,neutral,neutral
V110_S68.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, neutral arousal, positive valence.",V110,S68,low,fast,normal,neutral,positive
V110_S69.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, negative valence.",V110,S69,low,fast,normal,high,negative
V110_S70.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, neutral valence.",V110,S70,low,fast,normal,high,neutral
V110_S71.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, normal loudness, high arousal, positive valence.",V110,S71,low,fast,normal,high,positive
V110_S72.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, low arousal, negative valence.",V110,S72,low,fast,loud,low,negative
V110_S73.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, low arousal, neutral valence.",V110,S73,low,fast,loud,low,neutral
V110_S74.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, low arousal, positive valence.",V110,S74,low,fast,loud,low,positive
V110_S75.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, neutral arousal, negative valence.",V110,S75,low,fast,loud,neutral,negative
V110_S76.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, neutral arousal, neutral valence.",V110,S76,low,fast,loud,neutral,neutral
V110_S77.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, neutral arousal, positive valence.",V110,S77,low,fast,loud,neutral,positive
V110_S78.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, high arousal, negative valence.",V110,S78,low,fast,loud,high,negative
V110_S79.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, high arousal, neutral valence.",V110,S79,low,fast,loud,high,neutral
V110_S80.wav,"Voice: adult, female, low pitch, and dark texture.","Style: fast speed, loud, high arousal, positive valence.",V110,S80,low,fast,loud,high,positive
V111_S0.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, low arousal, negative valence.",V111,S0,low,slow,quiet,low,negative
V111_S1.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, low arousal, neutral valence.",V111,S1,low,slow,quiet,low,neutral
V111_S2.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, low arousal, positive valence.",V111,S2,low,slow,quiet,low,positive
V111_S3.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, negative valence.",V111,S3,low,slow,quiet,neutral,negative
V111_S4.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, neutral valence.",V111,S4,low,slow,quiet,neutral,neutral
V111_S5.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, neutral arousal, positive valence.",V111,S5,low,slow,quiet,neutral,positive
V111_S6.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, high arousal, negative valence.",V111,S6,low,slow,quiet,high,negative
V111_S7.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, high arousal, neutral valence.",V111,S7,low,slow,quiet,high,neutral
V111_S8.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, quiet, high arousal, positive valence.",V111,S8,low,slow,quiet,high,positive
V111_S9.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V111,S9,low,slow,normal,low,negative
V111_S10.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V111,S10,low,slow,normal,low,neutral
V111_S11.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V111,S11,low,slow,normal,low,positive
V111_S12.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V111,S12,low,slow,normal,neutral,negative
V111_S13.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V111,S13,low,slow,normal,neutral,neutral
V111_S14.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V111,S14,low,slow,normal,neutral,positive
V111_S15.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V111,S15,low,slow,normal,high,negative
V111_S16.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V111,S16,low,slow,normal,high,neutral
V111_S17.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V111,S17,low,slow,normal,high,positive
V111_S18.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, low arousal, negative valence.",V111,S18,low,slow,loud,low,negative
V111_S19.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, low arousal, neutral valence.",V111,S19,low,slow,loud,low,neutral
V111_S20.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, low arousal, positive valence.",V111,S20,low,slow,loud,low,positive
V111_S21.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, neutral arousal, negative valence.",V111,S21,low,slow,loud,neutral,negative
V111_S22.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V111,S22,low,slow,loud,neutral,neutral
V111_S23.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, neutral arousal, positive valence.",V111,S23,low,slow,loud,neutral,positive
V111_S24.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, high arousal, negative valence.",V111,S24,low,slow,loud,high,negative
V111_S25.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, high arousal, neutral valence.",V111,S25,low,slow,loud,high,neutral
V111_S26.wav,"Voice: adult, female, low pitch, and thin texture.","Style: slow speed, loud, high arousal, positive valence.",V111,S26,low,slow,loud,high,positive
V111_S27.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, low arousal, negative valence.",V111,S27,low,normal,quiet,low,negative
V111_S28.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, low arousal, neutral valence.",V111,S28,low,normal,quiet,low,neutral
V111_S29.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, low arousal, positive valence.",V111,S29,low,normal,quiet,low,positive
V111_S30.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V111,S30,low,normal,quiet,neutral,negative
V111_S31.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V111,S31,low,normal,quiet,neutral,neutral
V111_S32.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V111,S32,low,normal,quiet,neutral,positive
V111_S33.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, high arousal, negative valence.",V111,S33,low,normal,quiet,high,negative
V111_S34.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, high arousal, neutral valence.",V111,S34,low,normal,quiet,high,neutral
V111_S35.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, quiet, high arousal, positive valence.",V111,S35,low,normal,quiet,high,positive
V111_S36.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V111,S36,low,normal,normal,low,negative
V111_S37.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, neutral valence.",V111,S37,low,normal,normal,low,neutral
V111_S38.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, low arousal, positive valence.",V111,S38,low,normal,normal,low,positive
V111_S39.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, negative valence.",V111,S39,low,normal,normal,neutral,negative
V111_S40.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, neutral valence.",V111,S40,low,normal,normal,neutral,neutral
V111_S41.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, neutral arousal, positive valence.",V111,S41,low,normal,normal,neutral,positive
V111_S42.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, high arousal, negative valence.",V111,S42,low,normal,normal,high,negative
V111_S43.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, high arousal, neutral valence.",V111,S43,low,normal,normal,high,neutral
V111_S44.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, normal loudness, high arousal, positive valence.",V111,S44,low,normal,normal,high,positive
V111_S45.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, low arousal, negative valence.",V111,S45,low,normal,loud,low,negative
V111_S46.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, low arousal, neutral valence.",V111,S46,low,normal,loud,low,neutral
V111_S47.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, low arousal, positive valence.",V111,S47,low,normal,loud,low,positive
V111_S48.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, neutral arousal, negative valence.",V111,S48,low,normal,loud,neutral,negative
V111_S49.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, neutral arousal, neutral valence.",V111,S49,low,normal,loud,neutral,neutral
V111_S50.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, neutral arousal, positive valence.",V111,S50,low,normal,loud,neutral,positive
V111_S51.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, high arousal, negative valence.",V111,S51,low,normal,loud,high,negative
V111_S52.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, high arousal, neutral valence.",V111,S52,low,normal,loud,high,neutral
V111_S53.wav,"Voice: adult, female, low pitch, and thin texture.","Style: normal speed, loud, high arousal, positive valence.",V111,S53,low,normal,loud,high,positive
V111_S54.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, low arousal, negative valence.",V111,S54,low,fast,quiet,low,negative
V111_S55.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, low arousal, neutral valence.",V111,S55,low,fast,quiet,low,neutral
V111_S56.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, low arousal, positive valence.",V111,S56,low,fast,quiet,low,positive
V111_S57.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, neutral arousal, negative valence.",V111,S57,low,fast,quiet,neutral,negative
V111_S58.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, neutral arousal, neutral valence.",V111,S58,low,fast,quiet,neutral,neutral
V111_S59.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, neutral arousal, positive valence.",V111,S59,low,fast,quiet,neutral,positive
V111_S60.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, high arousal, negative valence.",V111,S60,low,fast,quiet,high,negative
V111_S61.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, high arousal, neutral valence.",V111,S61,low,fast,quiet,high,neutral
V111_S62.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, quiet, high arousal, positive valence.",V111,S62,low,fast,quiet,high,positive
V111_S63.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, low arousal, negative valence.",V111,S63,low,fast,normal,low,negative
V111_S64.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, low arousal, neutral valence.",V111,S64,low,fast,normal,low,neutral
V111_S65.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, low arousal, positive valence.",V111,S65,low,fast,normal,low,positive
V111_S66.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, neutral arousal, negative valence.",V111,S66,low,fast,normal,neutral,negative
V111_S67.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, neutral arousal, neutral valence.",V111,S67,low,fast,normal,neutral,neutral
V111_S68.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, neutral arousal, positive valence.",V111,S68,low,fast,normal,neutral,positive
V111_S69.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, high arousal, negative valence.",V111,S69,low,fast,normal,high,negative
V111_S70.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, high arousal, neutral valence.",V111,S70,low,fast,normal,high,neutral
V111_S71.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, normal loudness, high arousal, positive valence.",V111,S71,low,fast,normal,high,positive
V111_S72.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, low arousal, negative valence.",V111,S72,low,fast,loud,low,negative
V111_S73.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, low arousal, neutral valence.",V111,S73,low,fast,loud,low,neutral
V111_S74.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, low arousal, positive valence.",V111,S74,low,fast,loud,low,positive
V111_S75.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, neutral arousal, negative valence.",V111,S75,low,fast,loud,neutral,negative
V111_S76.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, neutral arousal, neutral valence.",V111,S76,low,fast,loud,neutral,neutral
V111_S77.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, neutral arousal, positive valence.",V111,S77,low,fast,loud,neutral,positive
V111_S78.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, high arousal, negative valence.",V111,S78,low,fast,loud,high,negative
V111_S79.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, high arousal, neutral valence.",V111,S79,low,fast,loud,high,neutral
V111_S80.wav,"Voice: adult, female, low pitch, and thin texture.","Style: fast speed, loud, high arousal, positive valence.",V111,S80,low,fast,loud,high,positive
V112_S0.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, low arousal, negative valence.",V112,S0,low,slow,quiet,low,negative
V112_S1.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, low arousal, neutral valence.",V112,S1,low,slow,quiet,low,neutral
V112_S2.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, low arousal, positive valence.",V112,S2,low,slow,quiet,low,positive
V112_S3.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, neutral arousal, negative valence.",V112,S3,low,slow,quiet,neutral,negative
V112_S4.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, neutral arousal, neutral valence.",V112,S4,low,slow,quiet,neutral,neutral
V112_S5.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, neutral arousal, positive valence.",V112,S5,low,slow,quiet,neutral,positive
V112_S6.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, high arousal, negative valence.",V112,S6,low,slow,quiet,high,negative
V112_S7.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, high arousal, neutral valence.",V112,S7,low,slow,quiet,high,neutral
V112_S8.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, quiet, high arousal, positive valence.",V112,S8,low,slow,quiet,high,positive
V112_S9.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, low arousal, negative valence.",V112,S9,low,slow,normal,low,negative
V112_S10.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, low arousal, neutral valence.",V112,S10,low,slow,normal,low,neutral
V112_S11.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, low arousal, positive valence.",V112,S11,low,slow,normal,low,positive
V112_S12.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, neutral arousal, negative valence.",V112,S12,low,slow,normal,neutral,negative
V112_S13.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, neutral arousal, neutral valence.",V112,S13,low,slow,normal,neutral,neutral
V112_S14.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, neutral arousal, positive valence.",V112,S14,low,slow,normal,neutral,positive
V112_S15.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, high arousal, negative valence.",V112,S15,low,slow,normal,high,negative
V112_S16.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, high arousal, neutral valence.",V112,S16,low,slow,normal,high,neutral
V112_S17.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, normal loudness, high arousal, positive valence.",V112,S17,low,slow,normal,high,positive
V112_S18.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, low arousal, negative valence.",V112,S18,low,slow,loud,low,negative
V112_S19.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, low arousal, neutral valence.",V112,S19,low,slow,loud,low,neutral
V112_S20.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, low arousal, positive valence.",V112,S20,low,slow,loud,low,positive
V112_S21.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, neutral arousal, negative valence.",V112,S21,low,slow,loud,neutral,negative
V112_S22.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, neutral arousal, neutral valence.",V112,S22,low,slow,loud,neutral,neutral
V112_S23.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, neutral arousal, positive valence.",V112,S23,low,slow,loud,neutral,positive
V112_S24.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, high arousal, negative valence.",V112,S24,low,slow,loud,high,negative
V112_S25.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, high arousal, neutral valence.",V112,S25,low,slow,loud,high,neutral
V112_S26.wav,"Voice: adult, female, low pitch, and thick texture.","Style: slow speed, loud, high arousal, positive valence.",V112,S26,low,slow,loud,high,positive
V112_S27.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, low arousal, negative valence.",V112,S27,low,normal,quiet,low,negative
V112_S28.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, low arousal, neutral valence.",V112,S28,low,normal,quiet,low,neutral
V112_S29.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, low arousal, positive valence.",V112,S29,low,normal,quiet,low,positive
V112_S30.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, neutral arousal, negative valence.",V112,S30,low,normal,quiet,neutral,negative
V112_S31.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, neutral arousal, neutral valence.",V112,S31,low,normal,quiet,neutral,neutral
V112_S32.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, neutral arousal, positive valence.",V112,S32,low,normal,quiet,neutral,positive
V112_S33.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, high arousal, negative valence.",V112,S33,low,normal,quiet,high,negative
V112_S34.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, high arousal, neutral valence.",V112,S34,low,normal,quiet,high,neutral
V112_S35.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, quiet, high arousal, positive valence.",V112,S35,low,normal,quiet,high,positive
V112_S36.wav,"Voice: adult, female, low pitch, and thick texture.","Style: normal speed, normal loudness, low arousal, negative valence.",V112,S36,low,normal,normal,low,negative
